day,px,f8,carry
2025-02-18 00:00:00+00:00,95246.34,7.89602631697314e-06,2.501306467412261e-05
2025-02-19 00:00:00+00:00,96534.46,2.328205559755968e-05,7.294130597822883e-05
2025-02-20 00:00:00+00:00,98167.71,7.847156606006896e-05,0.00028560418584681993
2025-02-21 00:00:00+00:00,95784.22,0.00014147727936801642,0.00038508796112092595
2025-02-22 00:00:00+00:00,96653.43,2.317011602280806e-05,5.413208872504004e-05
2025-02-23 00:00:00+00:00,95798.59,-8.243515498436345e-07,1.1513776821724147e-07
2025-02-24 00:00:00+00:00,92443.61,1.541260626664123e-05,4.4974995066710494e-05
2025-02-25 00:00:00+00:00,88746.2,4.100567437478542e-05,0.00019524647672084183
2025-02-26 00:00:00+00:00,84309.0,4.408079862237049e-05,0.00010249459982582159
2025-02-27 00:00:00+00:00,84615.68,6.23637807061267e-05,0.0001818766823850445
2025-02-28 00:00:00+00:00,84094.36,2.8926497013730143e-05,4.801297066040145e-05
2025-03-01 00:00:00+00:00,86079.63,1.2104126453772038e-06,-4.47193388236588e-06
2025-03-02 00:00:00+00:00,94277.76,-1.7413505635903004e-05,-4.948823484573397e-05
2025-03-03 00:00:00+00:00,86591.38,1.6651923484847956e-05,6.768801853656762e-05
2025-03-04 00:00:00+00:00,87459.23,3.2606342401992898e-06,-9.384121515688146e-06
2025-03-05 00:00:00+00:00,90443.15,-2.3495913458772807e-06,-2.726233530683867e-06
2025-03-06 00:00:00+00:00,90318.15,-1.4344001330366464e-06,-5.825158912654224e-06
2025-03-07 00:00:00+00:00,86711.53,-3.219280056301867e-05,-0.00010275974124045169
2025-03-08 00:00:00+00:00,86339.34,-1.4638401801184497e-05,-4.301122511145715e-05
2025-03-09 00:00:00+00:00,80308.91,-4.107838950440977e-05,-0.0001608994412633549
2025-03-10 00:00:00+00:00,79466.62,-2.0109436292374228e-05,-1.4097352779328842e-05
2025-03-11 00:00:00+00:00,83118.09,-6.716000193354673e-05,-0.00020189915320260488
2025-03-12 00:00:00+00:00,83644.52,-6.234006136567259e-06,-2.5491092594479878e-05
2025-03-13 00:00:00+00:00,81353.72,-1.8966363428551313e-05,-5.983512936954051e-05
2025-03-14 00:00:00+00:00,84448.15,-4.302231388655879e-06,-2.7021823545360375e-06
2025-03-15 00:00:00+00:00,84387.09,-4.495074190595195e-06,-2.7838908057684276e-05
2025-03-16 00:00:00+00:00,82093.26,-1.3371021612555073e-05,-4.11275702126296e-05
2025-03-17 00:00:00+00:00,84068.19,-9.59266382451208e-06,-1.2984429671188536e-05
2025-03-18 00:00:00+00:00,82380.52,-6.482029955433258e-06,-5.07346511533482e-05
2025-03-19 00:00:00+00:00,86189.41,-2.597998119348492e-05,-4.859924740851928e-05
2025-03-20 00:00:00+00:00,84103.35,2.1651320927971725e-06,6.811498197139819e-06
